date,raw_value,calibrated_chl,sensor,initial_chl
2011-01-06,38.034636159052894,35.23237236373266,MODIS-Terra,38.034636159052894
2011-01-20,49.95556868386814,37.5687193506761,MODIS-Terra,49.95556868386814
2011-01-22,46.4218370103515,36.94003016214659,MODIS-Terra,46.4218370103515
2011-01-27,63.822930247975336,39.66805068752834,MODIS-Terra,63.822930247975336
2011-02-01,45.5772404404335,36.7826822564408,MODIS-Terra,45.5772404404335
2011-02-02,37.75228622920782,35.16851979890702,MODIS-Terra,37.75228622920782
2011-02-10,45.26400220650709,36.723583771692866,MODIS-Terra,45.26400220650709
2011-02-21,32.39961216930425,33.85825452389413,MODIS-Terra,32.39961216930425
2011-04-01,85.10794135148745,42.13440525243492,MODIS-Terra,85.10794135148745
2011-04-12,71.18521318763631,40.60359963368294,MODIS-Terra,71.18521318763631
2011-04-19,105.12206886915696,43.94428917341583,MODIS-Terra,105.12206886915696
2011-04-22,91.0890151501778,42.716415427553635,MODIS-Terra,91.0890151501778
2011-04-23,80.0042368182344,41.6044640141927,MODIS-Terra,80.0042368182344
2011-05-01,73.53385767186278,40.88177109611418,MODIS-Terra,73.53385767186278
2011-05-04,95.05963101816786,43.082049613868456,MODIS-Terra,95.05963101816786
2011-05-10,61.597516282807554,39.3639124854333,MODIS-Terra,61.597516282807554
2011-05-12,53.80240866359019,38.20443756617373,MODIS-Terra,53.80240866359019
2011-05-13,65.1795915516714,39.848299400916915,MODIS-Terra,65.1795915516714
2011-05-19,69.4432977669756,40.3912953179454,MODIS-Terra,69.4432977669756
2011-05-20,100.7057305158975,43.576492418759145,MODIS-Terra,100.7057305158975
2011-05-24,101.12510972636038,43.61210495621207,MODIS-Terra,101.12510972636038
2011-06-03,81.69221686100421,41.78338674323459,MODIS-Terra,81.69221686100421
2011-06-09,81.66453755463839,41.78048271365931,MODIS-Terra,81.66453755463839
2011-06-14,124.47354498814484,45.39227736464353,MODIS-Terra,124.47354498814484
2011-06-16,80.35726083754577,41.642194098677344,MODIS-Terra,80.35726083754577
2011-06-17,86.58386618553818,42.281741053937836,MODIS-Terra,86.58386618553818
2011-06-20,75.49188535604658,41.10696957309173,MODIS-Terra,75.49188535604658
2011-06-22,79.12279945317269,41.509527157384866,MODIS-Terra,79.12279945317269
2011-06-25,76.83919293312005,41.258560247555195,MODIS-Terra,76.83919293312005
2011-07-01,97.16513068348584,43.269784999490504,MODIS-Terra,97.16513068348584
2011-07-02,88.53780413528108,42.47297801093683,MODIS-Terra,88.53780413528108
2011-07-03,94.90825559102808,43.06839252275768,MODIS-Terra,94.90825559102808
2011-07-04,92.16837490803692,42.8173622542943,MODIS-Terra,92.16837490803692
2011-07-05,98.73922182760036,43.40749898951465,MODIS-Terra,98.73922182760036
2011-07-06,89.16874560190129,42.53382938444721,MODIS-Terra,89.16874560190129
2011-07-08,92.075917381805,42.80876160601763,MODIS-Terra,92.075917381805
2011-07-09,90.2479912986924,42.63692626730998,MODIS-Terra,90.2479912986924
2011-07-10,94.71709541406926,43.051114895607256,MODIS-Terra,94.71709541406926
2011-07-15,92.42834096576274,42.84149884297659,MODIS-Terra,92.42834096576274
2011-07-22,62.455991024981266,39.48251894214134,MODIS-Terra,62.455991024981266
2011-07-23,125.71868298520404,45.47757366251647,MODIS-Terra,125.71868298520404
2011-07-24,97.52172170227531,43.30117686948357,MODIS-Terra,97.52172170227531
2011-07-26,72.75621335701544,40.79066379834311,MODIS-Terra,72.75621335701544
2011-07-27,73.8583250457207,40.91950052309845,MODIS-Terra,73.8583250457207
2011-07-28,97.804992519847,43.326032421937654,MODIS-Terra,97.804992519847
2011-07-29,94.06162851768472,42.99160593202131,MODIS-Terra,94.06162851768472
2011-07-30,98.54680291050008,43.39078290699649,MODIS-Terra,98.54680291050008
2011-07-31,109.28061134287331,44.276756005836305,MODIS-Terra,109.28061134287331
2011-08-01,132.88839259759996,45.95286007238671,MODIS-Terra,132.88839259759996
2011-08-02,98.2113612335882,43.36156375524503,MODIS-Terra,98.2113612335882
2011-08-03,113.53504821606504,44.60404551532291,MODIS-Terra,113.53504821606504
2011-08-04,90.65077790680112,42.675087557805114,MODIS-Terra,90.65077790680112
2011-08-05,57.66920410872033,38.79920081436139,MODIS-Terra,57.66920410872033
2011-08-06,93.44095395424266,42.93487221939534,MODIS-Terra,93.44095395424266
2011-08-07,70.6410256827844,40.537837327390456,MODIS-Terra,70.6410256827844
2011-08-09,109.31591238668712,44.279523758160806,MODIS-Terra,109.31591238668712
2011-08-10,121.63636634274025,45.19468973885332,MODIS-Terra,121.63636634274025
2011-08-11,91.2857487500108,42.734903723695474,MODIS-Terra,91.2857487500108
2011-08-12,109.72465957622464,44.31150634908805,MODIS-Terra,109.72465957622464
2011-08-13,109.67912344783517,44.30794925852803,MODIS-Terra,109.67912344783517
2011-08-14,79.18993089561656,41.5167947920932,MODIS-Terra,79.18993089561656
2011-08-16,108.46325612388016,44.2124206256247,MODIS-Terra,108.46325612388016
2011-08-17,143.589512751514,46.616555378010126,MODIS-Terra,143.589512751514
2011-08-18,95.23549124309925,43.09788844089578,MODIS-Terra,95.23549124309925
2011-08-19,108.1756756264339,44.189669331516924,MODIS-Terra,108.1756756264339
2011-08-20,96.73647998521986,43.23189664441174,MODIS-Terra,96.73647998521986
2011-08-21,93.89191043564328,42.97612986327294,MODIS-Terra,93.89191043564328
2011-08-22,91.76800164660476,42.780056051279246,MODIS-Terra,91.76800164660476
2011-08-23,104.85050272080754,43.92212271900046,MODIS-Terra,104.85050272080754
2011-08-25,102.1520614897862,43.698691031706254,MODIS-Terra,102.1520614897862
2011-08-26,119.39729792216664,45.03547433642442,MODIS-Terra,119.39729792216664
2011-08-27,81.51034231185089,41.76428697623117,MODIS-Terra,81.51034231185089
2011-08-29,101.71294481226056,43.66177450421225,MODIS-Terra,101.71294481226056
2011-09-01,86.82409550988528,42.30548430521332,MODIS-Terra,86.82409550988528
2011-09-02,124.0888840136316,45.36575416499503,MODIS-Terra,124.0888840136316
2011-09-03,93.83014780907362,42.97049097629866,MODIS-Terra,93.83014780907362
2011-09-04,105.95367329115597,44.01181402472967,MODIS-Terra,105.95367329115597
2011-09-05,80.24701679581024,41.63042939450622,MODIS-Terra,80.24701679581024
2011-09-06,113.95220486031558,44.63547414963885,MODIS-Terra,113.95220486031558
2011-09-08,82.63097445306632,41.88130017011544,MODIS-Terra,82.63097445306632
2011-09-09,128.6204565959621,45.67312108603234,MODIS-Terra,128.6204565959621
2011-09-10,72.30952462367074,40.737889259879026,MODIS-Terra,72.30952462367074
2011-09-11,86.15634784529354,42.23932355006303,MODIS-Terra,86.15634784529354
2011-09-12,64.71665025264578,39.78721728075485,MODIS-Terra,64.71665025264578
2011-09-13,103.6881639260495,43.82659408609714,MODIS-Terra,103.6881639260495
2011-09-19,66.87931961771022,40.06890607218744,MODIS-Terra,66.87931961771022
2011-09-20,102.0796011293718,43.6926102367453,MODIS-Terra,102.0796011293718
2011-09-21,81.39307248850653,41.75194913769893,MODIS-Terra,81.39307248850653
2011-09-23,88.27106111933689,42.447121359896066,MODIS-Terra,88.27106111933689
2011-09-24,104.02976298886404,43.854779603195965,MODIS-Terra,104.02976298886404
2011-09-28,72.24797539398591,40.73059191379359,MODIS-Terra,72.24797539398591
2011-09-29,90.81762280910988,42.690845335778675,MODIS-Terra,90.81762280910988
2011-10-08,68.70446971209178,40.29963389977337,MODIS-Terra,68.70446971209178
2011-10-14,79.90879987202914,41.594235427277034,MODIS-Terra,79.90879987202914
2011-10-17,80.02911474333162,41.60712833540893,MODIS-Terra,80.02911474333162
2011-10-18,77.66421765456704,41.35008023329018,MODIS-Terra,77.66421765456704
2011-10-23,65.3230938198823,39.86714554108236,MODIS-Terra,65.3230938198823
2011-10-24,47.946207076652534,37.21690670337678,MODIS-Terra,47.946207076652534
2011-10-25,59.03414596739053,38.99966350616874,MODIS-Terra,59.03414596739053
2011-10-26,49.602642535513944,37.5079630258745,MODIS-Terra,49.602642535513944
2011-10-27,48.648189339050035,37.34146273861711,MODIS-Terra,48.648189339050035
2011-11-01,41.77750242409508,36.03670735291778,MODIS-Terra,41.77750242409508
2011-11-02,40.75289298551034,35.82391811215973,MODIS-Terra,40.75289298551034
2011-11-29,29.608505661863216,33.08627754944242,MODIS-Terra,29.608505661863216
2011-12-01,36.4211704122573,34.86091232795232,MODIS-Terra,36.4211704122573
2011-12-02,38.15239614815223,35.25886346239607,MODIS-Terra,38.15239614815223
2011-12-03,43.71447353049889,36.42508572803306,MODIS-Terra,43.71447353049889
2011-12-04,32.37320484091752,33.851267139599166,MODIS-Terra,32.37320484091752
2011-12-05,41.74667634192624,36.030381937371324,MODIS-Terra,41.74667634192624
2011-12-06,34.673685045253166,34.43955962874517,MODIS-Terra,34.673685045253166
2011-12-07,40.42827952407985,35.755385632607855,MODIS-Terra,40.42827952407985
2011-12-08,30.314322817035237,33.28816202096737,MODIS-Terra,30.314322817035237
2011-12-09,35.2369380189774,34.57764658031147,MODIS-Terra,35.2369380189774
2011-12-10,34.86252108419465,34.48610300480881,MODIS-Terra,34.86252108419465
2011-12-12,33.35692414356867,34.10778762973347,MODIS-Terra,33.35692414356867
2011-12-13,35.57841421724034,34.660292098791366,MODIS-Terra,35.57841421724034
2011-12-16,39.298682317170424,35.51253995250336,MODIS-Terra,39.298682317170424
2011-12-17,30.90545844708497,33.4536596535736,MODIS-Terra,30.90545844708497
2011-12-21,41.24346173420505,35.92645814189272,MODIS-Terra,41.24346173420505
2011-12-22,28.589239553485186,32.786078882379584,MODIS-Terra,28.589239553485186
2011-12-23,32.398509854898194,33.85796296520542,MODIS-Terra,32.398509854898194
2012-01-03,37.71909062595464,35.16098136303522,MODIS-Terra,37.71909062595464
2012-01-04,37.56089011365575,35.12496399696063,MODIS-Terra,37.56089011365575
2012-01-08,45.39914858425601,36.74913176820814,MODIS-Terra,45.39914858425601
2012-01-10,59.414609300549685,39.054714697929484,MODIS-Terra,59.414609300549685
2012-01-27,51.74400265805701,37.87014589020302,MODIS-Terra,51.74400265805701
2012-02-02,70.21344337191155,40.485809779501174,MODIS-Terra,70.21344337191155
2012-02-03,47.2382004862444,37.089420724406786,MODIS-Terra,47.2382004862444
2012-02-06,38.64929543835352,35.36975197932706,MODIS-Terra,38.64929543835352
2012-02-12,47.317255035372,37.103749969151735,MODIS-Terra,47.317255035372
2012-02-24,73.26862389865427,40.85080554430641,MODIS-Terra,73.26862389865427
2012-03-04,35.48502057167917,34.63776764295718,MODIS-Terra,35.48502057167917
2012-03-08,56.37243283673168,38.604305417466456,MODIS-Terra,56.37243283673168
2012-03-26,55.2247290116628,38.42803683339345,MODIS-Terra,55.2247290116628
2012-04-14,88.10622256783753,42.431103695482875,MODIS-Terra,88.10622256783753
2012-04-21,70.53654077450392,40.52515289967036,MODIS-Terra,70.53654077450392
2012-04-22,91.3709907207196,42.74290207981142,MODIS-Terra,91.3709907207196
2012-04-23,72.97487419306987,40.81637971731758,MODIS-Terra,72.97487419306987
2012-05-06,84.92661688226887,42.11612836207847,MODIS-Terra,84.92661688226887
2012-05-07,77.91193477566647,41.377369777922404,MODIS-Terra,77.91193477566647
2012-05-09,75.01771718574693,41.0529746968735,MODIS-Terra,75.01771718574693
2012-05-10,70.3966608169753,40.5081420799933,MODIS-Terra,70.3966608169753
2012-05-12,85.57107143480131,42.180911024666585,MODIS-Terra,85.57107143480131
2012-05-13,90.58592789811476,42.66895492697737,MODIS-Terra,90.58592789811476
2012-05-14,74.2072053120302,40.95988422865752,MODIS-Terra,74.2072053120302
